name	break5	break3	delread	wtread	heteroplasmy	sample	cluster	pt	total_depth	p_value	q_value
p105_m78.Dopaminergic_neuron	5452	12008	2	122	1.61290322580645	p105_m78	Dopaminergic_neuron	pd	124	0.13268034431168585	0.25604483466106187
p105_m78.Dopaminergic_neuron	1188	11977	2	200	0.99009900990099	p105_m78	Dopaminergic_neuron	pd	202	0.25996244354604936	0.3901157119395546
p105_m78.Dopaminergic_neuron	930	7213	2	154	1.28205128205128	p105_m78	Dopaminergic_neuron	pd	156	0.18477031700942415	0.3150125517435107
p105_m78.Dopaminergic_neuron	1696	4092	2	208	0.952380952380952	p105_m78	Dopaminergic_neuron	pd	210	0.27279458493949593	0.4021857746100826
p105_m78.Dopaminergic_neuron	1222	8028	5	331	1.48809523809524	p105_m78	Dopaminergic_neuron	pd	336	0.05206836451885777	0.13930975403717993
p105_m78.Dopaminergic_neuron	2250	8922	2	497	0.400801603206413	p105_m78	Dopaminergic_neuron	pd	499	0.6262654365880176	0.688012053034559
p105_m78.Dopaminergic_neuron	2185	12018	2	384	0.518134715025907	p105_m78	Dopaminergic_neuron	pd	386	0.514839126562473	0.6039305325816904
p105_m78.Dopaminergic_neuron	3833	9025	5	206	2.3696682464455	p105_m78	Dopaminergic_neuron	pd	211	0.011720614364797433	0.048988927321987424
p105_m78.Dopaminergic_neuron	2489	9918	2	106	1.85185185185185	p105_m78	Dopaminergic_neuron	pd	108	0.10749466983219591	0.2213843449995497
p105_m78.Dopaminergic_neuron	1223	4093	9	126	6.66666666666667	p105_m78	Dopaminergic_neuron	pd	135	3.055800165241429e-06	9.300707214342201e-05
p105_m78.Dopaminergic_neuron	1008	5368	2	145	1.36054421768707	p105_m78	Dopaminergic_neuron	pd	147	0.16999404849454836	0.30055477969698896
p105_m78.Dopaminergic_neuron	7411	12022	2	90	2.17391304347826	p105_m78	Dopaminergic_neuron	pd	92	0.08340117175326545	0.1874253289896228
p105_m78.Dopaminergic_neuron	959	13032	3	78	3.7037037037037	p105_m78	Dopaminergic_neuron	pd	81	0.011809796640189663	0.049225576988290554
p105_m78.Dopaminergic_neuron	2388	9064	3	319	0.93167701863354	p105_m78	Dopaminergic_neuron	pd	322	0.22537436569546276	0.35749309144068686
p105_m78.Dopaminergic_neuron	1496	5367	3	72	4.0	p105_m78	Dopaminergic_neuron	pd	75	0.009682046805477906	0.042920901527705085
p105_m78.Dopaminergic_neuron	2215	11391	2	309	0.643086816720257	p105_m78	Dopaminergic_neuron	pd	311	0.4221378616079179	0.5303033801639633
p105_m78.Dopaminergic_neuron	1524	8926	2	176	1.12359550561798	p105_m78	Dopaminergic_neuron	pd	178	0.22092761780957604	0.3527840657628265
p105_m78.Dopaminergic_neuron	795	9054	2	333	0.597014925373134	p105_m78	Dopaminergic_neuron	pd	335	0.45354193872637083	0.5561959686652492
p105_m78.Dopaminergic_neuron	2483	11862	2	172	1.14942528735632	p105_m78	Dopaminergic_neuron	pd	174	0.21436619319677797	0.3457150377480043
p105_m78.Dopaminergic_neuron	1083	8902	2	124	1.58730158730159	p105_m78	Dopaminergic_neuron	pd	126	0.13588400954963242	0.26012409595085817
p105_m78.Dopaminergic_neuron	1339	8932	3	233	1.27118644067797	p105_m78	Dopaminergic_neuron	pd	236	0.13139379834752563	0.25453689684153297
p105_m78.Dopaminergic_neuron	789	15551	2	144	1.36986301369863	p105_m78	Dopaminergic_neuron	pd	146	0.16835581260141186	0.2989403328689909
p105_m78.Dopaminergic_neuron	796	5319	2	218	0.909090909090909	p105_m78	Dopaminergic_neuron	pd	220	0.2886727951758741	0.4157291604073004
p105_m78.Dopaminergic_neuron	2208	12008	3	401	0.742574257425743	p105_m78	Dopaminergic_neuron	pd	404	0.3158571048980894	0.4381038701626281
p105_m78.Dopaminergic_neuron	1532	5353	2	94	2.08333333333333	p105_m78	Dopaminergic_neuron	pd	96	0.08929625770289884	0.19610582502791585
p105_m78.Dopaminergic_neuron	914	10776	3	114	2.56410256410256	p105_m78	Dopaminergic_neuron	pd	117	0.02930996936843755	0.09496910065436599
p105_m78.Dopaminergic_neuron	951	5372	2	138	1.42857142857143	p105_m78	Dopaminergic_neuron	pd	140	0.15854864303025873	0.28922690914811877
p105_m78.Dopaminergic_neuron	1228	5331	2	133	1.48148148148148	p105_m78	Dopaminergic_neuron	pd	135	0.15041279092299653	0.27971760699375847
p105_m78.Dopaminergic_neuron	971	12008	2	184	1.0752688172043	p105_m78	Dopaminergic_neuron	pd	186	0.23401233886618145	0.36582073655916336
p105_m78.GABAergic_neuron	10972	11935	2	165	1.19760479041916	p105_m78	GABAergic_neuron	pd	167	0.20286348382573738	0.33478380609523983
p105_m78.GABAergic_neuron	3162	15520	2	58	3.33333333333333	p105_m78	GABAergic_neuron	pd	60	0.04064147911571747	0.11814686396780688
p105_m78.GABAergic_neuron	1105	11950	3	168	1.75438596491228	p105_m78	GABAergic_neuron	pd	171	0.06893369233050661	0.16584716027453467
p105_m78.GABAergic_neuron	11322	11916	3	160	1.84049079754601	p105_m78	GABAergic_neuron	pd	163	0.062208175698494794	0.15624120248813744
p105_m78.GABAergic_neuron	951	5321	2	194	1.02040816326531	p105_m78	GABAergic_neuron	pd	196	0.25027158875929834	0.3811221138426521
p105_m78.GABAergic_neuron	2208	12008	3	273	1.08695652173913	p105_m78	GABAergic_neuron	pd	276	0.17431285101486593	0.3046213684857259
p105_m78.GABAergic_neuron	1374	8028	2	218	0.909090909090909	p105_m78	GABAergic_neuron	pd	220	0.2886727951758741	0.4157291604073004
p105_m78.GABAergic_neuron	2213	14553	2	197	1.00502512562814	p105_m78	GABAergic_neuron	pd	199	0.25512369562855985	0.38527670984865764
p105_m78.GABAergic_neuron	2411	9057	3	168	1.75438596491228	p105_m78	GABAergic_neuron	pd	171	0.06893369233050661	0.16584716027453467
p105_m78.GABAergic_neuron	955	9026	2	151	1.30718954248366	p105_m78	GABAergic_neuron	pd	153	0.1798397621343064	0.3102218795279877
p105_m78.GABAergic_neuron	2064	2259	4	354	1.11731843575419	p105_m78	GABAergic_neuron	pd	358	0.13313353863827126	0.2567009344067008
p105_m78.GABAergic_neuron	1217	7370	2	27	6.89655172413793	p105_m78	GABAergic_neuron	pd	29	0.010766212948489784	0.04614818121115422
p105_m78.GABAergic_neuron	1217	4005	2	50	3.84615384615385	p105_m78	GABAergic_neuron	pd	52	0.03157930297136746	0.09910874669560653
p105_m78.GABAergic_neuron	1927	7288	3	190	1.55440414507772	p105_m78	GABAergic_neuron	pd	193	0.08867333451057213	0.1956854364989998
p105_m78.GABAergic_neuron	7353	11960	2	198	1.0	p105_m78	GABAergic_neuron	pd	200	0.2567381356332743	0.38642796053664086
p105_m78.GABAergic_neuron	2487	3168	3	62	4.61538461538461	p105_m78	GABAergic_neuron	pd	65	0.006646284227681987	0.03272627467159371
p105_m78.GABAergic_neuron	7862	15380	3	4	42.8571428571429	p105_m78	GABAergic_neuron	pd	7	7.641416345016694e-06	0.00019578431143870459
p105_m78.Glutamatergic_neuron	1643	9065	2	487	0.408997955010225	p105_m78	Glutamatergic_neuron	pd	489	0.6176377822423635	0.6820032487141755
p105_m78.Glutamatergic_neuron	1105	11950	2	564	0.353356890459364	p105_m78	Glutamatergic_neuron	pd	566	0.6786885785723077	0.728658310564729
p105_m78.Glutamatergic_neuron	1486	5319	4	270	1.45985401459854	p105_m78	Glutamatergic_neuron	pd	274	0.07215537971484443	0.17078530637099137
p105_m78.Glutamatergic_neuron	951	5321	2	418	0.476190476190476	p105_m78	Glutamatergic_neuron	pd	420	0.5517357394430163	0.632327919730624
p105_m78.Glutamatergic_neuron	10944	12058	4	98	3.92156862745098	p105_m78	Glutamatergic_neuron	pd	102	0.003968931289488831	0.02264038163249289
p105_m78.Glutamatergic_neuron	823	5331	2	446	0.446428571428571	p105_m78	Glutamatergic_neuron	pd	448	0.5798705633957719	0.6526962037726051
p105_m78.Glutamatergic_neuron	890	13006	2	212	0.934579439252336	p105_m78	Glutamatergic_neuron	pd	214	0.27916863486261567	0.40695267087816206
p105_m78.Glutamatergic_neuron	1091	10689	3	22	12.0	p105_m78	Glutamatergic_neuron	pd	25	0.0004475059467772269	0.004550312709943327
p105_m78.Glutamatergic_neuron	2413	9738	8	1222	0.650406504065041	p105_m78	Glutamatergic_neuron	pd	1230	0.3000891448044667	0.42501694930926187
p105_m78.Glutamatergic_neuron	1147	11961	4	543	0.731261425959781	p105_m78	Glutamatergic_neuron	pd	547	0.2930532889395321	0.42030255070865846
p105_m78.Glutamatergic_neuron	2515	5316	3	356	0.835654596100279	p105_m78	Glutamatergic_neuron	pd	359	0.2665970443333583	0.39665931628995404
p105_m78.Glutamatergic_neuron	2540	9053	2	712	0.280112044817927	p105_m78	Glutamatergic_neuron	pd	714	0.766983594184255	0.7979515025523277
p105_m78.Glutamatergic_neuron	11598	11889	2	459	0.433839479392625	p105_m78	Glutamatergic_neuron	pd	461	0.5922742139691923	0.6641848566642649
p105_m78.Glutamatergic_neuron	2253	9738	2	1720	0.116144018583043	p105_m78	Glutamatergic_neuron	pd	1722	0.9591786070028154	0.9606614361214152
p105_m78.Glutamatergic_neuron	1991	7121	2	618	0.32258064516129	p105_m78	Glutamatergic_neuron	pd	620	0.7148312368087437	0.7561837319635298
p105_m78.Glutamatergic_neuron	1105	9787	3	1382	0.216606498194946	p105_m78	Glutamatergic_neuron	pd	1385	0.8569670424556947	0.8715544300499598
p105_m78.Glutamatergic_neuron	915	7131	4	252	1.5625	p105_m78	Glutamatergic_neuron	pd	256	0.06094055717122182	0.1537926693219204
p105_m78.Glutamatergic_neuron	11272	12007	6	312	1.88679245283019	p105_m78	Glutamatergic_neuron	pd	318	0.018150161992092406	0.06813823231302903
p105_m78.Glutamatergic_neuron	1548	6576	3	30	9.09090909090909	p105_m78	Glutamatergic_neuron	pd	33	0.0010095173187517625	0.008384910330657955
p105_m78.Glutamatergic_neuron	2357	11949	2	926	0.21551724137931	p105_m78	Glutamatergic_neuron	pd	928	0.8486886197628492	0.8641227863997578
p105_m78.Glutamatergic_neuron	8678	9075	2	422	0.471698113207547	p105_m78	Glutamatergic_neuron	pd	424	0.5558766193513606	0.6364303127388085
p105_m78.Glutamatergic_neuron	1096	8895	3	193	1.53061224489796	p105_m78	Glutamatergic_neuron	pd	196	0.09149239636626494	0.19967180823917782
p105_m78.Glutamatergic_neuron	10947	11226	3	26	10.3448275862069	p105_m78	Glutamatergic_neuron	pd	29	0.0006932550854552577	0.006387105591889133
p105_m78.Glutamatergic_neuron	9563	14559	2	56	3.44827586206897	p105_m78	Glutamatergic_neuron	pd	58	0.038301622408630775	0.11323198019761445
p105_m78.Glutamatergic_neuron	779	1135	2	238	0.833333333333333	p105_m78	Glutamatergic_neuron	pd	240	0.31980610473392157	0.44149792540892974
p105_m78.Glutamatergic_neuron	9782	9833	2	2359	0.0847098686997035	p105_m78	Glutamatergic_neuron	pd	2361	0.9819484077357586	0.982164982152992
p105_m78.Glutamatergic_neuron	2423	2831	3	216	1.36986301369863	p105_m78	Glutamatergic_neuron	pd	219	0.1139623378127318	0.23031158733544504
p105_m78.Glutamatergic_neuron	2061	12056	3	758	0.394218134034166	p105_m78	Glutamatergic_neuron	pd	761	0.6223203776647825	0.6846731957083427
p105_m78.Glutamatergic_neuron	1531	7403	4	11	26.6666666666667	p105_m78	Glutamatergic_neuron	pd	15	2.4282748308790403e-06	7.542620793175648e-05
p105_m78.Glutamatergic_neuron	7286	9003	2	620	0.321543408360129	p105_m78	Glutamatergic_neuron	pd	622	0.716075959083626	0.7571472311597678
p105_m78.Glutamatergic_neuron	2207	12007	2	874	0.228310502283105	p105_m78	Glutamatergic_neuron	pd	876	0.8325454959236562	0.8511257493268217
p105_m78.Glutamatergic_neuron	9659	11638	3	214	1.38248847926267	p105_m78	Glutamatergic_neuron	pd	217	0.11195355453217049	0.22816881625466107
p105_m78.Glutamatergic_neuron	1719	1903	2	397	0.50125313283208	p105_m78	Glutamatergic_neuron	pd	399	0.5293107109627766	0.6161252757228419
p105_m78.Glutamatergic_neuron	2208	12008	18	865	2.03850509626274	p105_m78	Glutamatergic_neuron	pd	883	0.0013910941403876276	0.010665911117499285
p105_m78.Glutamatergic_neuron	1271	8187	3	548	0.544464609800363	p105_m78	Glutamatergic_neuron	pd	551	0.46217767916462205	0.5617308625006469
p105_m78.Glutamatergic_neuron	2215	4064	4	1022	0.389863547758285	p105_m78	Glutamatergic_neuron	pd	1026	0.622194304636944	0.6846731957083427
p105_m78.Glutamatergic_neuron	2209	11950	2	1136	0.175746924428823	p105_m78	Glutamatergic_neuron	pd	1138	0.8973067872141385	0.9058963223544342
p105_m78.Glutamatergic_neuron	1694	9026	4	756	0.526315789473684	p105_m78	Glutamatergic_neuron	pd	760	0.46126793098955454	0.5617303595548352
p105_m78.Glutamatergic_neuron	8933	11861	2	818	0.24390243902439	p105_m78	Glutamatergic_neuron	pd	820	0.812758464212482	0.8346602434790774
p105_m78.Glutamatergic_neuron	11037	11949	2	584	0.341296928327645	p105_m78	Glutamatergic_neuron	pd	586	0.6926632889082012	0.7387648201313952
p105_m78.Glutamatergic_neuron	11299	11611	5	15	25.0	p105_m78	Glutamatergic_neuron	pd	20	2.593929285810148e-07	1.0505304414962422e-05
p105_m78.Glutamatergic_neuron	1374	7466	2	76	2.56410256410256	p105_m78	Glutamatergic_neuron	pd	78	0.0636115822866622	0.15798385852684174
p105_m78.Microglia	11503	11550	6	23	20.6896551724138	p105_m78	Microglia	pd	29	7.989006223230177e-08	3.938059045907484e-06
p105_m78.Microglia	2394	4153	4	116	3.33333333333333	p105_m78	Microglia	pd	120	0.0067731889310034266	0.033171071060583736
p105_m78.Microglia	2519	5320	4	232	1.69491525423729	p105_m78	Microglia	pd	236	0.04944941546971826	0.13420293187024077
p105_m78.Microglia	2388	15709	4	344	1.14942528735632	p105_m78	Microglia	pd	348	0.12527744976433652	0.24594512323864334
p105_m78.Microglia	3210	9026	2	267	0.743494423791822	p105_m78	Microglia	pd	269	0.36324581452288407	0.47929001130674403
p105_m78.Microglia	2251	5294	3	436	0.683371298405467	p105_m78	Microglia	pd	439	0.352995900364788	0.4700048174263986
p105_m78.Microglia	2925	11215	2	178	1.11111111111111	p105_m78	Microglia	pd	180	0.22420404968341046	0.35597069066437687
p105_m78.Microglia	1530	3959	5	34	12.8205128205128	p105_m78	Microglia	pd	39	8.112701316176363e-06	0.0002031869619078095
p105_m78.Microglia	1525	6547	3	24	11.1111111111111	p105_m78	Microglia	pd	27	0.0005619735987519858	0.005457281092805687
p105_m78.Microglia	2430	9805	6	666	0.892857142857143	p105_m78	Microglia	pd	672	0.16935350539039296	0.3000070886505594
p105_m78.Microglia	6819	11847	2	131	1.50375939849624	p105_m78	Microglia	pd	133	0.14717003191057998	0.27510396276686533
p105_m78.Microglia	1043	14034	2	92	2.12765957446809	p105_m78	Microglia	pd	94	0.08633683363448097	0.1916483311465351
p105_m78.Microglia	3473	4051	2	217	0.91324200913242	p105_m78	Microglia	pd	219	0.2870936813942738	0.41516895571525253
p105_m78.Microglia	2354	4037	2	348	0.571428571428571	p105_m78	Microglia	pd	350	0.4723321272185299	0.5689312608063832
p105_m78.Microglia	1231	8924	2	230	0.862068965517241	p105_m78	Microglia	pd	232	0.307459224441089	0.43101316316548327
p105_m78.Microglia	1105	11950	6	257	2.28136882129278	p105_m78	Microglia	pd	263	0.008791044735678488	0.03998734992608018
p105_m78.Microglia	1188	9083	2	164	1.20481927710843	p105_m78	Microglia	pd	166	0.20121887156177964	0.3334043049078081
p105_m78.Microglia	1562	5238	2	2	50.0	p105_m78	Microglia	pd	4	0.00017960473167200064	0.0023205340687536265
p105_m78.Microglia	3020	11850	4	412	0.961538461538462	p105_m78	Microglia	pd	416	0.18073238686176996	0.3116337470578967
p105_m78.Microglia	1104	9738	5	534	0.927643784786642	p105_m78	Microglia	pd	539	0.1711397712961752	0.3019732804294306
p105_m78.Microglia	8392	8577	3	18	14.2857142857143	p105_m78	Microglia	pd	21	0.00026541840127003447	0.0031843186501576888
p105_m78.Microglia	1349	11167	5	66	7.04225352112676	p105_m78	Microglia	pd	71	0.00013866663608019802	0.0019130338014953009
p105_m78.Microglia	2754	8928	2	256	0.775193798449612	p105_m78	Microglia	pd	258	0.34702215013503723	0.464780109528173
p105_m78.Microglia	3782	4098	2	171	1.15606936416185	p105_m78	Microglia	pd	173	0.21272430133307396	0.34472719655078055
p105_m78.Microglia	10089	10266	4	470	0.843881856540084	p105_m78	Microglia	pd	474	0.230324461261468	0.3633007596118037
p105_m78.Microglia	5010	8783	2	8	20.0	p105_m78	Microglia	pd	10	0.001307860983202347	0.01008393863226362
p105_m78.OPC	2209	11950	3	437	0.681818181818182	p105_m78	OPC	pd	440	0.3540385456124373	0.47123065445844753
p105_m78.OPC	322	379	3	28	9.67741935483871	p105_m78	OPC	pd	31	0.0008421782720100524	0.00720618578031243
p105_m78.OPC	1082	3959	4	20	16.6666666666667	p105_m78	OPC	pd	24	1.7622763638369676e-05	0.0003769775146226721
p105_m78.OPC	6802	15544	2	14	12.5	p105_m78	OPC	pd	16	0.003387130112184722	0.019942920695154426
p105_m78.OPC	2208	12008	6	334	1.76470588235294	p105_m78	OPC	pd	340	0.0230960266786312	0.0801128987557721
p105_m78.OPC	11058	15664	4	138	2.8169014084507	p105_m78	OPC	pd	142	0.011537083503452727	0.04826630414036727
p105_m78.OPC	940	7379	2	82	2.38095238095238	p105_m78	OPC	pd	84	0.07191823946939879	0.17040188923392033
p105_m78.OPC	1216	8011	2	190	1.04166666666667	p105_m78	OPC	pd	192	0.24378276726717218	0.37489143762516985
p105_m78.OPC	2388	14162	3	88	3.2967032967033	p105_m78	OPC	pd	91	0.015865935082010618	0.061392504775527434
p105_m78.OPC	6471	11963	3	253	1.171875	p105_m78	OPC	pd	256	0.15258338784526804	0.282204593751342
p105_m78.OPC	7400	9055	2	249	0.796812749003984	p105_m78	OPC	pd	251	0.336534204433661	0.45598524562493353
p105_m78.OPC	1704	7915	2	137	1.43884892086331	p105_m78	OPC	pd	139	0.15691846300828627	0.28799078500306685
p105_m78.OPC	2064	2259	2	490	0.40650406504065	p105_m78	OPC	pd	492	0.62024931916124	0.6830574702273491
p105_m78.OPC	1235	9053	2	274	0.72463768115942	p105_m78	OPC	pd	276	0.3734015534533317	0.4888498974915875
p105_m78.OPC	3201	9724	2	176	1.12359550561798	p105_m78	OPC	pd	178	0.22092761780957604	0.3527840657628265
p105_m78.OPC	2366	11958	4	361	1.0958904109589	p105_m78	OPC	pd	365	0.13870584480369463	0.26426783341821974
p105_m78.Oligodendrocyte	1082	3959	2	36	5.26315789473684	p105_m78	Oligodendrocyte	pd	38	0.01786627259110274	0.06712804159126008
p105_m78.Oligodendrocyte	2064	2259	3	646	0.462249614791988	p105_m78	Oligodendrocyte	pd	649	0.5440314522513863	0.6257120557849446
p105_m78.Oligodendrocyte	5452	12008	2	196	1.01010101010101	p105_m78	Oligodendrocyte	pd	198	0.2535077709786069	0.3836028499793067
p105_m78.Oligodendrocyte	1530	3959	2	30	6.25	p105_m78	Oligodendrocyte	pd	32	0.0129669488684101	0.05307320678541499
p105_m78.Oligodendrocyte	11670	11891	2	323	0.615384615384615	p105_m78	Oligodendrocyte	pd	325	0.4406576278877803	0.5448152514915714
p105_m78.Oligodendrocyte	10092	10204	2	698	0.285714285714286	p105_m78	Oligodendrocyte	pd	700	0.7599818051460251	0.7923028704223503
p105_m78.Oligodendrocyte	2846	8860	2	130	1.51515151515152	p105_m78	Oligodendrocyte	pd	132	0.1455514410723887	0.2728713457061938
p105_m78.Oligodendrocyte	2540	9053	5	348	1.41643059490085	p105_m78	Oligodendrocyte	pd	353	0.05991154351175887	0.15255409872309178
p105_m78.Oligodendrocyte	2183	11845	3	413	0.721153846153846	p105_m78	Oligodendrocyte	pd	416	0.3287254628262255	0.4492220251908991
p105_m78.Oligodendrocyte	2208	12008	5	458	1.07991360691145	p105_m78	Oligodendrocyte	pd	463	0.12124717334317525	0.24074252675626082
p105_m78.Oligodendrocyte	4059	11918	2	571	0.349040139616056	p105_m78	Oligodendrocyte	pd	573	0.6836617934574758	0.7324370974083753
p105_m78.Oligodendrocyte	8616	15655	4	206	1.9047619047619	p105_m78	Oligodendrocyte	pd	210	0.03619009588617583	0.10847460994303199
p105_m78.Oligodendrocyte	1555	9064	2	248	0.8	p105_m78	Oligodendrocyte	pd	250	0.33502578554197826	0.4543486655002606
p105_m78.Oligodendrocyte	2323	11914	5	630	0.78740157480315	p105_m78	Oligodendrocyte	pd	635	0.23816554456082217	0.3705251267867336
p105_m78.Oligodendrocyte	10612	11961	3	406	0.733496332518337	p105_m78	Oligodendrocyte	pd	409	0.3212349262147407	0.4430745502764425
p105_m78.Oligodendrocyte	5367	7181	2	158	1.25	p105_m78	Oligodendrocyte	pd	160	0.19134880773287	0.3225899044864555
p105_m78.Oligodendrocyte	2372	8964	4	442	0.896860986547085	p105_m78	Oligodendrocyte	pd	446	0.20625063745205807	0.3380363718269184
p105_m78.VC	773	11492	3	134	2.18978102189781	p105_m78	VC	pd	137	0.0423043393704875	0.121809637488991
p105_m78.VC	1092	8897	4	116	3.33333333333333	p105_m78	VC	pd	120	0.0067731889310034266	0.033171071060583736
p105_m78.VC	9023	9409	2	223	0.888888888888889	p105_m78	VC	pd	225	0.2965377175689292	0.4228926255267591
p105_m78.VC	2947	3968	3	330	0.900900900900901	p105_m78	VC	pd	333	0.23765758346569155	0.3701157764481151
p105_m78.VC	6454	8058	2	472	0.421940928270042	p105_m78	VC	pd	474	0.6042754328846387	0.67281833737585
p105_m78.VC	1090	5325	3	158	1.86335403726708	p105_m78	VC	pd	161	0.06056821413526947	0.1537926693219204
p105_m78.VC	8764	8913	2	168	1.17647058823529	p105_m78	VC	pd	170	0.20779564552510799	0.33934218669656635
p105_m78.VC	2390	8955	2	475	0.419287211740042	p105_m78	VC	pd	477	0.6069889933398015	0.6745148455760842
p105_m78.VC	2391	4066	3	330	0.900900900900901	p105_m78	VC	pd	333	0.23765758346569155	0.3701157764481151
p105_m78.VC	1047	5320	2	240	0.826446280991736	p105_m78	VC	pd	242	0.3228694371204994	0.4439699506796437
p105_m78.VC	899	14558	2	82	2.38095238095238	p105_m78	VC	pd	84	0.07191823946939879	0.17040188923392033
p105_m78.VC	9604	14141	7	38	15.5555555555556	p105_m78	VC	pd	45	7.715914618344755e-08	3.8452387685926885e-06
p105_m78.VC	889	2181	3	402	0.740740740740741	p105_m78	VC	pd	405	0.316934446953938	0.4387355668303141
p105_m78.VC	1486	5319	4	168	2.32558139534884	p105_m78	VC	pd	172	0.02055741046597004	0.07416695024914409
p105_m78.VC	928	7970	3	143	2.05479452054795	p105_m78	VC	pd	146	0.048833746561161906	0.1334102654547405
p105_m78.VC	3419	3965	3	19	13.6363636363636	p105_m78	VC	pd	22	0.0003053811049010813	0.003523926999303826
p105_m78.VC	1237	15521	2	47	4.08163265306122	p105_m78	VC	pd	49	0.02839642625546901	0.09295412029705236
p105_m78.VC	1154	12008	3	131	2.23880597014925	p105_m78	VC	pd	134	0.04021861241928648	0.11774784204097108
p105_m78.VC	3030	13366	3	471	0.632911392405063	p105_m78	VC	pd	474	0.38880895144254923	0.5026364295302055
c127_m65.Astrocyte	686	3984	3	167	1.76470588235294	c127_m65	Astrocyte	wt	170	0.06807887385983658	0.16527713755586662
c127_m65.Astrocyte	2060	4088	2	514	0.387596899224806	c127_m65	Astrocyte	wt	516	0.6404340071210145	0.6993422158183965
c127_m65.Astrocyte	1044	7421	3	82	3.52941176470588	c127_m65	Astrocyte	wt	85	0.013356019618770087	0.054322465444952776
c127_m65.Astrocyte	1230	2352	7	281	2.43055555555556	c127_m65	Astrocyte	wt	288	0.004573216984090189	0.025108400754054492
c127_m65.Astrocyte	2499	8520	4	58	6.45161290322581	c127_m65	Astrocyte	wt	62	0.0006943424601546511	0.006387105591889133
c127_m65.Astrocyte	1079	5297	2	102	1.92307692307692	c127_m65	Astrocyte	wt	104	0.10135090209737252	0.21220052678281828
c127_m65.Astrocyte	2058	8051	2	614	0.324675324675325	c127_m65	Astrocyte	wt	616	0.7123225631898304	0.7547623420714675
c127_m65.Astrocyte	3340	3850	2	10	16.6666666666667	c127_m65	Astrocyte	wt	12	0.0018995339540365253	0.012973473616800667
c127_m65.Astrocyte	2255	14260	2	436	0.45662100456621	c127_m65	Astrocyte	wt	438	0.5700483939903187	0.6462923666865239
c127_m65.Astrocyte	1232	5302	2	134	1.47058823529412	c127_m65	Astrocyte	wt	136	0.1520368035577171	0.2815381397036533
c127_m65.Astrocyte	956	13052	2	110	1.78571428571429	c127_m65	Astrocyte	wt	112	0.1137062220310735	0.22989644088761405
c127_m65.Astrocyte	2181	3015	2	542	0.367647058823529	c127_m65	Astrocyte	wt	544	0.6624616685981862	0.7164950315031658
c127_m65.Astrocyte	1371	5228	2	78	2.5	c127_m65	Astrocyte	wt	80	0.06634891248426111	0.16202293765714904
c127_m65.Astrocyte	1260	9865	2	212	0.934579439252336	c127_m65	Astrocyte	wt	214	0.27916863486261567	0.40695267087816206
c127_m65.Astrocyte	3160	15614	2	100	1.96078431372549	c127_m65	Astrocyte	wt	102	0.09830669834089512	0.20861997050817002
c127_m65.Astrocyte	909	7370	5	106	4.5045045045045	c127_m65	Astrocyte	wt	111	0.0009769044464820187	0.00818902340997404
c127_m65.Astrocyte	4722	6426	2	4	33.3333333333333	c127_m65	Astrocyte	wt	6	0.00044460255892653233	0.004550312709943327
c127_m65.Astrocyte	2208	12008	5	392	1.25944584382872	c127_m65	Astrocyte	wt	397	0.08243970141717771	0.18683860366161967
c127_m65.Dopaminergic_neuron	2339	7980	2	402	0.495049504950495	c127_m65	Dopaminergic_neuron	wt	404	0.5347556546692297	0.6202344997250528
c127_m65.Dopaminergic_neuron	953	8464	2	138	1.42857142857143	c127_m65	Dopaminergic_neuron	wt	140	0.15854864303025873	0.28922690914811877
c127_m65.Dopaminergic_neuron	6465	14134	3	21	12.5	c127_m65	Dopaminergic_neuron	wt	24	0.00039630335943008355	0.004362222657804439
c127_m65.Dopaminergic_neuron	3186	11950	4	120	3.2258064516129	c127_m65	Dopaminergic_neuron	wt	124	0.007526691518287554	0.03604387120953966
c127_m65.Dopaminergic_neuron	982	4059	2	247	0.803212851405622	c127_m65	Dopaminergic_neuron	wt	249	0.3335148655817445	0.4531126169602191
c127_m65.Dopaminergic_neuron	1692	14054	2	264	0.75187969924812	c127_m65	Dopaminergic_neuron	wt	266	0.35885293695044007	0.47487542138028765
c127_m65.Dopaminergic_neuron	10083	10137	2	144	1.36986301369863	c127_m65	Dopaminergic_neuron	wt	146	0.16835581260141186	0.2989403328689909
c127_m65.Dopaminergic_neuron	2207	12007	4	456	0.869565217391304	c127_m65	Dopaminergic_neuron	wt	460	0.21826854183814492	0.34976955379363506
c127_m65.Dopaminergic_neuron	2396	11902	2	240	0.826446280991736	c127_m65	Dopaminergic_neuron	wt	242	0.3228694371204994	0.4439699506796437
c127_m65.Dopaminergic_neuron	2958	15616	3	464	0.642398286937901	c127_m65	Dopaminergic_neuron	wt	467	0.38176186293223424	0.495529127954491
c127_m65.Dopaminergic_neuron	817	8860	2	189	1.04712041884817	c127_m65	Dopaminergic_neuron	wt	191	0.24215732140679636	0.3739133308068851
c127_m65.Dopaminergic_neuron	1233	12009	3	103	2.83018867924528	c127_m65	Dopaminergic_neuron	wt	106	0.023124098009108196	0.0801128987557721
c127_m65.Dopaminergic_neuron	2210	15530	2	440	0.452488687782805	c127_m65	Dopaminergic_neuron	wt	442	0.5740069572090835	0.6488338860775656
c127_m65.Dopaminergic_neuron	1548	6576	4	9	30.7692307692308	c127_m65	Dopaminergic_neuron	wt	13	1.292085628379347e-06	4.439097215682074e-05
